Entry;Entry name;Status;Protein names;Gene names;Organism
Q6V0I7;FAT4_HUMAN;reviewed;Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J);FAT4 CDHF14 FATJ Nbla00548;Homo sapiens (Human)
Q8WWV6;FCAMR_HUMAN;reviewed;High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor (Fc alpha/mu receptor) (CD antigen CD351);FCAMR FKSG87;Homo sapiens (Human)
P31995;FCG2C_HUMAN;reviewed;Low affinity immunoglobulin gamma Fc region receptor II-c (IgG Fc receptor II-c) (CDw32) (Fc-gamma RII-c) (Fc-gamma-RIIc) (FcRII-c) (CD antigen CD32);FCGR2C CD32 FCG2 IGFR2;Homo sapiens (Human)
Q92637;FCGRB_HUMAN;reviewed;High affinity immunoglobulin gamma Fc receptor IB (IgG Fc receptor IB) (Fc-gamma RIB) (FcRIB) (hFcgammaRIB);FCGR1B IGFRB;Homo sapiens (Human)
Q96LA5;FCRL2_HUMAN;reviewed;Fc receptor-like protein 2 (FcR-like protein 2) (FcRL2) (Fc receptor homolog 2) (FcRH2) (IFGP family protein 4) (Immunoglobulin receptor translocation-associated protein 4) (SH2 domain-containing phosphatase anchor protein 1) (CD antigen CD307b);FCRL2 FCRH2 IFGP4 IRTA4 SPAP1 UNQ9236/PRO31998;Homo sapiens (Human)
P22455;FGFR4_HUMAN;reviewed;Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1) (CD antigen CD334);FGFR4 JTK2 TKF;Homo sapiens (Human)
P55899;FCGRN_HUMAN;reviewed;IgG receptor FcRn large subunit p51 (FcRn) (IgG Fc fragment receptor transporter alpha chain) (Neonatal Fc receptor);FCGRT FCRN;Homo sapiens (Human)
F2Z333;FND10_HUMAN;reviewed;Fibronectin type III domain-containing protein 10;FNDC10 C1orf233;Homo sapiens (Human)
Q96DB9;FXYD5_HUMAN;reviewed;FXYD domain-containing ion transport regulator 5 (Dysadherin);FXYD5 DYSAD IWU1 HSPC113 UNQ2561/PRO6241;Homo sapiens (Human)
P49771;FLT3L_HUMAN;reviewed;Fms-related tyrosine kinase 3 ligand (Flt3 ligand) (Flt3L) (SL cytokine);FLT3LG;Homo sapiens (Human)
Q86XX4;FRAS1_HUMAN;reviewed;Extracellular matrix protein FRAS1;FRAS1 KIAA1500;Homo sapiens (Human)
P12314;FCGR1_HUMAN;reviewed;High affinity immunoglobulin gamma Fc receptor I (IgG Fc receptor I) (Fc-gamma RI) (FcRI) (Fc-gamma RIA) (FcgammaRIa) (CD antigen CD64);FCGR1A FCG1 FCGR1 IGFR1;Homo sapiens (Human)
Q96P31;FCRL3_HUMAN;reviewed;Fc receptor-like protein 3 (FcR-like protein 3) (FcRL3) (Fc receptor homolog 3) (FcRH3) (IFGP family protein 3) (hIFGP3) (Immune receptor translocation-associated protein 3) (SH2 domain-containing phosphatase anchor protein 2) (CD antigen CD307c);FCRL3 FCRH3 IFGP3 IRTA3 SPAP2;Homo sapiens (Human)
Q9H6D8;FNDC4_HUMAN;reviewed;Fibronectin type III domain-containing protein 4 (Fibronectin type III repeat-containing protein 1);FNDC4 FRCP1 UNQ6389/PRO21134;Homo sapiens (Human)
P36888;FLT3_HUMAN;reviewed;Receptor-type tyrosine-protein kinase FLT3 (EC 2.7.10.1) (FL cytokine receptor) (Fetal liver kinase-2) (FLK-2) (Fms-like tyrosine kinase 3) (FLT-3) (Stem cell tyrosine kinase 1) (STK-1) (CD antigen CD135);FLT3 CD135 FLK2 STK1;Homo sapiens (Human)
Q8NAU1;FNDC5_HUMAN;reviewed;Fibronectin type III domain-containing protein 5 (Fibronectin type III repeat-containing protein 2) [Cleaved into: Irisin];FNDC5 FRCP2;Homo sapiens (Human)
P58550;FXYD8_HUMAN;reviewed;Putative FXYD domain-containing ion transport regulator 8;FXYD6P3 FXYD8;Homo sapiens (Human)
Q96LA6;FCRL1_HUMAN;reviewed;Fc receptor-like protein 1 (FcR-like protein 1) (FcRL1) (Fc receptor homolog 1) (FcRH1) (IFGP family protein 1) (hIFGP1) (Immune receptor translocation-associated protein 5) (CD antigen CD307a);FCRL1 FCRH1 IFGP1 IRTA5;Homo sapiens (Human)
Q6DN72;FCRL6_HUMAN;reviewed;Fc receptor-like protein 6 (FcR-like protein 6) (FcRL6) (Fc receptor homolog 6) (FcRH6) (IFGP6);FCRL6 FCRH6;Homo sapiens (Human)
Q5SZK8;FREM2_HUMAN;reviewed;FRAS1-related extracellular matrix protein 2 (ECM3 homolog);FREM2;Homo sapiens (Human)
P12318;FCG2A_HUMAN;reviewed;Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (CDw32) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32);FCGR2A CD32 FCG2 FCGR2A1 IGFR2;Homo sapiens (Human)
Q96PJ5;FCRL4_HUMAN;reviewed;Fc receptor-like protein 4 (FcR-like protein 4) (FcRL4) (Fc receptor homolog 4) (FcRH4) (IFGP family protein 2) (hIFGP2) (Immune receptor translocation-associated protein 1) (CD antigen CD307d);FCRL4 FCRH4 IFGP2 IRTA1;Homo sapiens (Human)
P59646;FXYD4_HUMAN;reviewed;FXYD domain-containing ion transport regulator 4;FXYD4 UNQ526/PRO1069;Homo sapiens (Human)
O95866;G6B_HUMAN;reviewed;Megakaryocyte and platelet inhibitory receptor G6b (Protein G6b);MPIG6B C6orf25 G6B G6B-B;Homo sapiens (Human)
Q9P2B2;FPRP_HUMAN;reviewed;Prostaglandin F2 receptor negative regulator (CD9 partner 1) (CD9P-1) (Glu-Trp-Ile EWI motif-containing protein F) (EWI-F) (Prostaglandin F2-alpha receptor regulatory protein) (Prostaglandin F2-alpha receptor-associated protein) (CD antigen CD315);PTGFRN CD9P1 EWIF FPRP KIAA1436;Homo sapiens (Human)
Q9H0Q3;FXYD6_HUMAN;reviewed;FXYD domain-containing ion transport regulator 6 (Phosphohippolin);FXYD6 UNQ521/PRO1056;Homo sapiens (Human)
P09958;FURIN_HUMAN;reviewed;Furin (EC 3.4.21.75) (Dibasic-processing enzyme) (Paired basic amino acid residue-cleaving enzyme) (PACE);FURIN FUR PACE PCSK3;Homo sapiens (Human)
Q14802;FXYD3_HUMAN;reviewed;FXYD domain-containing ion transport regulator 3 (Chloride conductance inducer protein Mat-8) (Mammary tumor 8 kDa protein) (Phospholemman-like);FXYD3 MAT8 PLML;Homo sapiens (Human)
P15421;GLPE_HUMAN;reviewed;Glycophorin-E;GYPE GPE;Homo sapiens (Human)
Q9NU53;GINM1_HUMAN;reviewed;Glycoprotein integral membrane protein 1;GINM1 C6orf72 UNQ710/PRO1361;Homo sapiens (Human)
P02724;GLPA_HUMAN;reviewed;Glycophorin-A (MN sialoglycoprotein) (PAS-2) (Sialoglycoprotein alpha) (CD antigen CD235a);GYPA GPA;Homo sapiens (Human)
Q8WWB7;GLMP_HUMAN;reviewed;Glycosylated lysosomal membrane protein (Lysosomal protein NCU-G1);GLMP C1orf85 PSEC0030 UNQ2553/PRO6182;Homo sapiens (Human)
P10912;GHR_HUMAN;reviewed;Growth hormone receptor (GH receptor) (Somatotropin receptor) [Cleaved into: Growth hormone-binding protein (GH-binding protein) (GHBP) (Serum-binding protein)];GHR;Homo sapiens (Human)
I3L273;GFY_HUMAN;reviewed;Golgi-associated olfactory signaling regulator (Protein Goofy);GFY;Homo sapiens (Human)
P07359;GP1BA_HUMAN;reviewed;Platelet glycoprotein Ib alpha chain (GP-Ib alpha) (GPIb-alpha) (GPIbA) (Glycoprotein Ibalpha) (Antigen CD42b-alpha) (CD antigen CD42b) [Cleaved into: Glycocalicin];GP1BA;Homo sapiens (Human)
P06028;GLPB_HUMAN;reviewed;Glycophorin-B (PAS-3) (SS-active sialoglycoprotein) (Sialoglycoprotein delta) (CD antigen CD235b);GYPB GPB;Homo sapiens (Human)
P13224;GP1BB_HUMAN;reviewed;Platelet glycoprotein Ib beta chain (GP-Ib beta) (GPIb-beta) (GPIbB) (Antigen CD42b-beta) (CD antigen CD42c);GP1BB;Homo sapiens (Human)
Q86XS8;GOLI_HUMAN;reviewed;E3 ubiquitin-protein ligase RNF130 (EC 2.3.2.27) (Goliath homolog) (H-Goliath) (RING finger protein 130) (RING-type E3 ubiquitin transferase RNF130);RNF130;Homo sapiens (Human)
Q8NCW0;KREM2_HUMAN;reviewed;Kremen protein 2 (Dickkopf receptor 2) (Kringle domain-containing transmembrane protein 2) (Kringle-containing protein marking the eye and the nose);KREMEN2 KRM2;Homo sapiens (Human)
Q9UJQ1;LAMP5_HUMAN;reviewed;Lysosome-associated membrane glycoprotein 5 (Brain and dendritic cell-associated LAMP) (Brain-associated LAMP-like protein) (BAD-LAMP) (Lysosome-associated membrane protein 5) (LAMP-5);LAMP5 C20orf103;Homo sapiens (Human)
Q6UY18;LIGO4_HUMAN;reviewed;Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 4 (Leucine-rich repeat neuronal protein 6D);LINGO4 LRRN6D UNQ9248/PRO34002;Homo sapiens (Human)
Q9UQV4;LAMP3_HUMAN;reviewed;Lysosome-associated membrane glycoprotein 3 (LAMP-3) (Lysosomal-associated membrane protein 3) (DC-lysosome-associated membrane glycoprotein) (DC LAMP) (Protein TSC403) (CD antigen CD208);LAMP3 DCLAMP TSC403;Homo sapiens (Human)
P19256;LFA3_HUMAN;reviewed;Lymphocyte function-associated antigen 3 (Ag3) (Surface glycoprotein LFA-3) (CD antigen CD58);CD58 LFA3;Homo sapiens (Human)
Q7L985;LIGO2_HUMAN;reviewed;Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2 (Leucine-rich repeat neuronal protein 3) (Leucine-rich repeat neuronal protein 6C);LINGO2 LERN3 LRRN6C UNQ9234/PRO31993;Homo sapiens (Human)
P18627;LAG3_HUMAN;reviewed;Lymphocyte activation gene 3 protein (LAG-3) (Protein FDC) (CD antigen CD223);LAG3 FDC;Homo sapiens (Human)
P16150;LEUK_HUMAN;reviewed;Leukosialin (Galactoglycoprotein) (GALGP) (Leukocyte sialoglycoprotein) (Sialophorin) (CD antigen CD43);SPN CD43;Homo sapiens (Human)
Q6UX15;LAYN_HUMAN;reviewed;Layilin;LAYN UNQ208/PRO234;Homo sapiens (Human)
P43626;KI2L1_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DL1 (CD158 antigen-like family member A) (MHC class I NK cell receptor) (Natural killer-associated transcript 1) (NKAT-1) (p58 natural killer cell receptor clones CL-42/47.11) (p58 NK receptor CL-42/47.11) (p58.1 MHC class-I-specific NK receptor) (CD antigen CD158a);KIR2DL1 CD158A NKAT1;Homo sapiens (Human)
Q8N109;KI2LA_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DL5A (CD antigen CD158f1);KIR2DL5A CD158F CD158F1 KIR2DL5;Homo sapiens (Human)
Q14952;KI2S3_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DS3 (MHC class I NK cell receptor) (Natural killer-associated transcript 7) (NKAT-7);KIR2DS3 NKAT7;Homo sapiens (Human)
A6NM11;L37A2_HUMAN;reviewed;Leucine-rich repeat-containing protein 37A2;LRRC37A2;Homo sapiens (Human)
A6NMS7;L37A1_HUMAN;reviewed;Leucine-rich repeat-containing protein 37A;LRRC37A LRRC37A1;Homo sapiens (Human)
Q96MU8;KREM1_HUMAN;reviewed;Kremen protein 1 (Dickkopf receptor) (Kringle domain-containing transmembrane protein 1) (Kringle-containing protein marking the eye and the nose);KREMEN1 KREMEN KRM1;Homo sapiens (Human)
P43628;KI2L3_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DL3 (CD158 antigen-like family member B2) (KIR-023GB) (Killer inhibitory receptor cl 2-3) (MHC class I NK cell receptor) (NKAT2a) (NKAT2b) (Natural killer-associated transcript 2) (NKAT-2) (p58 natural killer cell receptor clone CL-6) (p58 NK receptor CL-6) (p58.2 MHC class-I-specific NK receptor) (CD antigen CD158b2);KIR2DL3 CD158B2 KIRCL23 NKAT2;Homo sapiens (Human)
P48357;LEPR_HUMAN;reviewed;Leptin receptor (LEP-R) (HuB219) (OB receptor) (OB-R) (CD antigen CD295);LEPR DB OBR;Homo sapiens (Human)
Q5SSG8;MUC21_HUMAN;reviewed;Mucin-21 (MUC-21) (Epiglycanin);MUC21 C6orf205 UNQ697/PRO1342;Homo sapiens (Human)
P25189;MYP0_HUMAN;reviewed;Myelin protein P0 (Myelin peripheral protein) (MPP) (Myelin protein zero);MPZ;Homo sapiens (Human)
Q9UBG0;MRC2_HUMAN;reviewed;C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280);MRC2 CLEC13E ENDO180 KIAA0709 UPARAP;Homo sapiens (Human)
Q96KJ4;MSLNL_HUMAN;reviewed;Mesothelin-like protein (Pre-pro-megakaryocyte-potentiating-factor-like);MSLNL C16orf37 MPFL;Homo sapiens (Human)
Q9BRK3;MXRA8_HUMAN;reviewed;Matrix remodeling-associated protein 8 (Limitrin);MXRA8;Homo sapiens (Human)
Q9UK23;NAGPA_HUMAN;reviewed;N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase (EC 3.1.4.45) (Mannose 6-phosphate-uncovering enzyme) (Phosphodiester alpha-GlcNAcase);NAGPA;Homo sapiens (Human)
P13591;NCAM1_HUMAN;reviewed;Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56);NCAM1 NCAM;Homo sapiens (Human)
Q04900;MUC24_HUMAN;reviewed;Sialomucin core protein 24 (MUC-24) (Endolyn) (Multi-glycosylated core protein 24) (MGC-24) (MGC-24v) (CD antigen CD164);CD164;Homo sapiens (Human)
O15146;MUSK_HUMAN;reviewed;Muscle, skeletal receptor tyrosine-protein kinase (EC 2.7.10.1) (Muscle-specific tyrosine-protein kinase receptor) (MuSK) (Muscle-specific kinase receptor);MUSK;Homo sapiens (Human)
Q9UKN1;MUC12_HUMAN;reviewed;Mucin-12 (MUC-12) (Mucin-11) (MUC-11);MUC12 MUC11;Homo sapiens (Human)
P15941;MUC1_HUMAN;reviewed;"Mucin-1 (MUC-1) (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3) (CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6) (KL-6) (PEMT) (Peanut-reactive urinary mucin) (PUM) (Polymorphic epithelial mucin) (PEM) (Tumor-associated epithelial membrane antigen) (EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha (MUC1-NT) (MUC1-alpha); Mucin-1 subunit beta (MUC1-beta) (MUC1-CT)]";MUC1 PUM;Homo sapiens (Human)
Q96NY8;NECT4_HUMAN;reviewed;Nectin-4 (Ig superfamily receptor LNIR) (Nectin cell adhesion molecule 4) (Poliovirus receptor-related protein 4) [Cleaved into: Processed poliovirus receptor-related protein 4];NECTIN4 LNIR PRR4 PVRL4;Homo sapiens (Human)
Q92542;NICA_HUMAN;reviewed;Nicastrin;NCSTN KIAA0253 UNQ1874/PRO4317;Homo sapiens (Human)
Q9Y4C0;NRX3A_HUMAN;reviewed;Neurexin-3 (Neurexin III-alpha) (Neurexin-3-alpha);NRXN3 C14orf60 KIAA0743;Homo sapiens (Human)
Q9HDB5;NRX3B_HUMAN;reviewed;"Neurexin-3-beta (Neurexin III-beta) [Cleaved into: Neurexin-3-beta, soluble form; Neurexin-3-beta, C-terminal fragment (NRXN3-CTF)]";NRXN3 KIAA0743;Homo sapiens (Human)
O94856;NFASC_HUMAN;reviewed;Neurofascin;NFASC KIAA0756;Homo sapiens (Human)
Q15223;NECT1_HUMAN;reviewed;Nectin-1 (Herpes virus entry mediator C) (Herpesvirus entry mediator C) (HveC) (Herpesvirus Ig-like receptor) (HIgR) (Nectin cell adhesion molecule 1) (Poliovirus receptor-related protein 1) (CD antigen CD111);NECTIN1 HVEC PRR1 PVRL1;Homo sapiens (Human)
Q8N0W4;NLGNX_HUMAN;reviewed;Neuroligin-4, X-linked (Neuroligin X) (HNLX);NLGN4X KIAA1260 NLGN4 UNQ365/PRO701;Homo sapiens (Human)
Q8NET5;NFAM1_HUMAN;reviewed;NFAT activation molecule 1 (Calcineurin/NFAT-activating ITAM-containing protein) (NFAT-activating protein with ITAM motif 1);NFAM1 CNAIP;Homo sapiens (Human)
O14786;NRP1_HUMAN;reviewed;Neuropilin-1 (Vascular endothelial cell growth factor 165 receptor) (CD antigen CD304);NRP1 NRP VEGF165R;Homo sapiens (Human)
O60462;NRP2_HUMAN;reviewed;Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2);NRP2 VEGF165R2;Homo sapiens (Human)
Q8NFZ3;NLGNY_HUMAN;reviewed;Neuroligin-4, Y-linked (Neuroligin Y);NLGN4Y KIAA0951;Homo sapiens (Human)
P69849;NOMO3_HUMAN;reviewed;Nodal modulator 3 (pM5 protein 3);NOMO3;Homo sapiens (Human)
Q68D85;NR3L1_HUMAN;reviewed;Natural cytotoxicity triggering receptor 3 ligand 1 (B7 homolog 6) (B7-H6);NCR3LG1 B7H6;Homo sapiens (Human)
Q8NFZ4;NLGN2_HUMAN;reviewed;Neuroligin-2;NLGN2 KIAA1366;Homo sapiens (Human)
Q8TDF5;NETO1_HUMAN;reviewed;Neuropilin and tolloid-like protein 1 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 1);NETO1 BTCL1;Homo sapiens (Human)
Q04721;NOTC2_HUMAN;reviewed;"Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)]";NOTCH2;Homo sapiens (Human)
Q9UM47;NOTC3_HUMAN;reviewed;"Neurogenic locus notch homolog protein 3 (Notch 3) [Cleaved into: Notch 3 extracellular truncation; Notch 3 intracellular domain]";NOTCH3;Homo sapiens (Human)
O60500;NPHN_HUMAN;reviewed;Nephrin (Renal glomerulus-specific cell adhesion receptor);NPHS1 NPHN;Homo sapiens (Human)
Q9Y639;NPTN_HUMAN;reviewed;Neuroplastin (Stromal cell-derived receptor 1) (SDR-1);NPTN SDFR1 SDR1;Homo sapiens (Human)
Q8WWG1;NRG4_HUMAN;reviewed;Pro-neuregulin-4, membrane-bound isoform (Pro-NRG4) [Cleaved into: Neuregulin-4 (NRG-4)];NRG4;Homo sapiens (Human)
Q16620;NTRK2_HUMAN;reviewed;BDNF/NT-3 growth factors receptor (EC 2.7.10.1) (GP145-TrkB) (Trk-B) (Neurotrophic tyrosine kinase receptor type 2) (TrkB tyrosine kinase) (Tropomyosin-related kinase B);NTRK2 TRKB;Homo sapiens (Human)
Q8N2Q7;NLGN1_HUMAN;reviewed;Neuroligin-1;NLGN1 KIAA1070;Homo sapiens (Human)
Q9NZ94;NLGN3_HUMAN;reviewed;Neuroligin-3 (Gliotactin homolog);NLGN3 KIAA1480 NL3;Homo sapiens (Human)
P56975;NRG3_HUMAN;reviewed;Pro-neuregulin-3, membrane-bound isoform (Pro-NRG3) [Cleaved into: Neuregulin-3 (NRG-3)];NRG3;Homo sapiens (Human)
Q99466;NOTC4_HUMAN;reviewed;"Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4) [Cleaved into: Notch 4 extracellular truncation; Notch 4 intracellular domain]";NOTCH4 INT3;Homo sapiens (Human)
Q02297;NRG1_HUMAN;reviewed;Pro-neuregulin-1, membrane-bound isoform (Pro-NRG1) [Cleaved into: Neuregulin-1 (Acetylcholine receptor-inducing activity) (ARIA) (Breast cancer cell differentiation factor p45) (Glial growth factor) (Heregulin) (HRG) (Neu differentiation factor) (Sensory and motor neuron-derived factor)];NRG1 GGF HGL HRGA NDF SMDF;Homo sapiens (Human)
Q86YC3;NRROS_HUMAN;reviewed;Negative regulator of reactive oxygen species (Leucine-rich repeat-containing protein 33);NRROS LRRC33 UNQ3030/PRO9833;Homo sapiens (Human)
O14511;NRG2_HUMAN;reviewed;Pro-neuregulin-2, membrane-bound isoform (Pro-NRG2) [Cleaved into: Neuregulin-2 (NRG-2) (Divergent of neuregulin-1) (DON-1) (Neural- and thymus-derived activator for ERBB kinases) (NTAK)];NRG2 NTAK;Homo sapiens (Human)
P58400;NRX1B_HUMAN;reviewed;Neurexin-1-beta (Neurexin I-beta);NRXN1;Homo sapiens (Human)
Q9P2S2;NRX2A_HUMAN;reviewed;Neurexin-2 (Neurexin II-alpha) (Neurexin-2-alpha);NRXN2 KIAA0921;Homo sapiens (Human)
Q15155;NOMO1_HUMAN;reviewed;Nodal modulator 1 (pM5 protein);NOMO1 PM5;Homo sapiens (Human)
Q16288;NTRK3_HUMAN;reviewed;NT-3 growth factor receptor (EC 2.7.10.1) (GP145-TrkC) (Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase);NTRK3 TRKC;Homo sapiens (Human)
Q96PE5;OPALI_HUMAN;reviewed;Opalin (Oligodendrocytic myelin paranodal and inner loop protein) (Transmembrane protein 10);OPALIN HTMP10 TMEM10;Homo sapiens (Human)
P39656;OST48_HUMAN;reviewed;Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (DDOST 48 kDa subunit) (Oligosaccharyl transferase 48 kDa subunit);DDOST KIAA0115 OST48 OK/SW-cl.45;Homo sapiens (Human)
P41217;OX2G_HUMAN;reviewed;OX-2 membrane glycoprotein (CD antigen CD200);CD200 MOX1 MOX2 My033;Homo sapiens (Human)
Q92823;NRCAM_HUMAN;reviewed;Neuronal cell adhesion molecule (Nr-CAM) (Neuronal surface protein Bravo) (hBravo) (NgCAM-related cell adhesion molecule) (Ng-CAM-related);NRCAM KIAA0343;Homo sapiens (Human)
Q9ULB1;NRX1A_HUMAN;reviewed;Neurexin-1 (Neurexin I-alpha) (Neurexin-1-alpha);NRXN1 KIAA0578;Homo sapiens (Human)
P58401;NRX2B_HUMAN;reviewed;Neurexin-2-beta (Neurexin II-beta);NRXN2;Homo sapiens (Human)
Q8IYS5;OSCAR_HUMAN;reviewed;Osteoclast-associated immunoglobulin-like receptor (Osteoclast-associated receptor) (hOSCAR) (Polymeric immunoglobulin receptor 3) (PIgR-3) (PIgR3) (Poly-Ig receptor 3);OSCAR;Homo sapiens (Human)
Q9NPG4;PCD12_HUMAN;reviewed;Protocadherin-12 (Vascular cadherin-2) (Vascular endothelial cadherin-2) (VE-cad-2) (VE-cadherin-2);PCDH12 UNQ395/PRO731;Homo sapiens (Human)
Q8TAB3;PCD19_HUMAN;reviewed;Protocadherin-19;PCDH19 KIAA1313;Homo sapiens (Human)
Q9Y5H9;PCDA2_HUMAN;reviewed;Protocadherin alpha-2 (PCDH-alpha-2);PCDHA2;Homo sapiens (Human)
Q9UN73;PCDA6_HUMAN;reviewed;Protocadherin alpha-6 (PCDH-alpha-6);PCDHA6 CNRS2;Homo sapiens (Human)
Q9Y5I2;PCDAA_HUMAN;reviewed;Protocadherin alpha-10 (PCDH-alpha-10);PCDHA10 CNRS8;Homo sapiens (Human)
Q9Y5E6;PCDB3_HUMAN;reviewed;Protocadherin beta-3 (PCDH-beta-3);PCDHB3;Homo sapiens (Human)
Q9UN66;PCDB8_HUMAN;reviewed;Protocadherin beta-8 (PCDH-beta-8) (Protocadherin-3I);PCDHB8 PCDH3I;Homo sapiens (Human)
Q9H158;PCDC1_HUMAN;reviewed;Protocadherin alpha-C1 (PCDH-alpha-C1);PCDHAC1;Homo sapiens (Human)
Q9Y5H0;PCDG3_HUMAN;reviewed;Protocadherin gamma-A3 (PCDH-gamma-A3);PCDHGA3;Homo sapiens (Human)
Q9Y5G7;PCDG6_HUMAN;reviewed;Protocadherin gamma-A6 (PCDH-gamma-A6);PCDHGA6;Homo sapiens (Human)
Q9Y5F9;PCDGI_HUMAN;reviewed;Protocadherin gamma-B6 (PCDH-gamma-B6);PCDHGB6;Homo sapiens (Human)
Q9UN70;PCDGK_HUMAN;reviewed;Protocadherin gamma-C3 (PCDH-gamma-C3) (Protocadherin-2) (Protocadherin-43) (PC-43);PCDHGC3 PCDH2;Homo sapiens (Human)
Q16549;PCSK7_HUMAN;reviewed;Proprotein convertase subtilisin/kexin type 7 (EC 3.4.21.-) (Lymphoma proprotein convertase) (Prohormone convertase 7) (Proprotein convertase 7) (PC7) (Proprotein convertase 8) (PC8) (hPC8) (Subtilisin/kexin-like protease PC7);PCSK7 LPC PC7 PC8 SPC7;Homo sapiens (Human)
Q15116;PDCD1_HUMAN;reviewed;Programmed cell death protein 1 (Protein PD-1) (hPD-1) (CD antigen CD279);PDCD1 PD1;Homo sapiens (Human)
Q8N6Y1;PCD20_HUMAN;reviewed;Protocadherin-20 (Protocadherin-13);PCDH20 PCDH13;Homo sapiens (Human)
Q9Y5I3;PCDA1_HUMAN;reviewed;Protocadherin alpha-1 (PCDH-alpha-1);PCDHA1;Homo sapiens (Human)
Q9Y5H8;PCDA3_HUMAN;reviewed;Protocadherin alpha-3 (PCDH-alpha-3);PCDHA3;Homo sapiens (Human)
Q9Y5H5;PCDA9_HUMAN;reviewed;Protocadherin alpha-9 (PCDH-alpha-9);PCDHA9 KIAA0345;Homo sapiens (Human)
Q9Y5F3;PCDB1_HUMAN;reviewed;Protocadherin beta-1 (PCDH-beta-1);PCDHB1;Homo sapiens (Human)
Q9Y5E5;PCDB4_HUMAN;reviewed;Protocadherin beta-4 (PCDH-beta-4);PCDHB4;Homo sapiens (Human)
Q9Y5E2;PCDB7_HUMAN;reviewed;Protocadherin beta-7 (PCDH-beta-7);PCDHB7;Homo sapiens (Human)
Q9Y5E1;PCDB9_HUMAN;reviewed;Protocadherin beta-9 (PCDH-beta-9) (Protocadherin-3H);PCDHB9 PCDH3H;Homo sapiens (Human)
Q9Y5F2;PCDBB_HUMAN;reviewed;Protocadherin beta-11 (PCDH-beta-11);PCDHB11;Homo sapiens (Human)
Q9Y5E9;PCDBE_HUMAN;reviewed;Protocadherin beta-14 (PCDH-beta-14);PCDHB14;Homo sapiens (Human)
Q9NRJ7;PCDBG_HUMAN;reviewed;Protocadherin beta-16 (PCDH-beta-16) (Protocadherin-3X);PCDHB16 KIAA1621 PCDH3X;Homo sapiens (Human)
Q9Y5H4;PCDG1_HUMAN;reviewed;Protocadherin gamma-A1 (PCDH-gamma-A1);PCDHGA1;Homo sapiens (Human)
