Entry;Entry name;Status;Protein names;Gene names;Organism
Q9H343;O51I1_HUMAN;reviewed;Olfactory receptor 51I1 (Odorant receptor HOR5'beta11) (Olfactory receptor OR11-39);OR51I1;Homo sapiens (Human)
Q8NGJ5;O51L1_HUMAN;reviewed;Olfactory receptor 51L1 (Olfactory receptor OR11-31);OR51L1;Homo sapiens (Human)
Q8NGJ9;O51T1_HUMAN;reviewed;Olfactory receptor 51T1 (Olfactory receptor OR11-26);OR51T1;Homo sapiens (Human)
Q96RD2;O52B2_HUMAN;reviewed;Olfactory receptor 52B2 (Olfactory receptor OR11-70);OR52B2;Homo sapiens (Human)
Q8NGJ4;O52E2_HUMAN;reviewed;Olfactory receptor 52E2;OR52E2;Homo sapiens (Human)
Q96RD3;O52E6_HUMAN;reviewed;Olfactory receptor 52E6 (Olfactory receptor OR11-58);OR52E6;Homo sapiens (Human)
Q8NGK6;O52I1_HUMAN;reviewed;Olfactory receptor 52I1 (Olfactory receptor OR11-13);OR52I1;Homo sapiens (Human)
Q8NH60;O52J3_HUMAN;reviewed;Olfactory receptor 52J3 (Olfactory receptor OR11-32);OR52J3;Homo sapiens (Human)
Q8NH90;O5AK2_HUMAN;reviewed;Olfactory receptor 5AK2;OR5AK2;Homo sapiens (Human)
A6NL08;O6C75_HUMAN;reviewed;Olfactory receptor 6C75;OR6C75;Homo sapiens (Human)
Q2M2E3;ODFP4_HUMAN;reviewed;Outer dense fiber protein 4 (Outer dense fiber of sperm tails protein 4) (Testis-specific protein oppo 1) (hOPPO1);ODF4 OPPO1;Homo sapiens (Human)
Q15743;OGR1_HUMAN;reviewed;Ovarian cancer G-protein coupled receptor 1 (OGR-1) (G-protein coupled receptor 68) (GPR12A) (Sphingosylphosphorylcholine receptor);GPR68 OGR1;Homo sapiens (Human)
P41143;OPRD_HUMAN;reviewed;Delta-type opioid receptor (D-OR-1) (DOR-1);OPRD1 OPRD;Homo sapiens (Human)
P35372;OPRM_HUMAN;reviewed;Mu-type opioid receptor (M-OR-1) (MOR-1) (Mu opiate receptor) (Mu opioid receptor) (MOP) (hMOP);OPRM1 MOR1;Homo sapiens (Human)
Q8N628;OR2C3_HUMAN;reviewed;Olfactory receptor 2C3 (Olfactory receptor 2C4) (Olfactory receptor 2C5) (Olfactory receptor OR1-30);OR2C3 OR2C4 OR2C5P;Homo sapiens (Human)
Q8NG80;OR2L5_HUMAN;reviewed;Olfactory receptor 2L5 (Olfactory receptor 2L11) (Olfactory receptor OR1-53);OR2L5 OR2L11;Homo sapiens (Human)
Q8N349;OR2LD_HUMAN;reviewed;Olfactory receptor 2L13 (Olfactory receptor 2L14);OR2L13 OR2L14;Homo sapiens (Human)
Q9NQN1;OR2S1_HUMAN;reviewed;Olfactory receptor 2S2 (Olfactory receptor OR9-3);OR2S2;Homo sapiens (Human)
Q96R30;OR2V2_HUMAN;reviewed;Olfactory receptor 2V2 (Olfactory receptor 2V3) (Olfactory receptor OR5-3);OR2V2 OR2V3;Homo sapiens (Human)
Q8NGV0;OR2Y1_HUMAN;reviewed;Olfactory receptor 2Y1 (Olfactory receptor OR5-2);OR2Y1;Homo sapiens (Human)
Q8NGB2;OR4C5_HUMAN;reviewed;Olfactory receptor 4C5 (Olfactory receptor OR11-99);OR4C5;Homo sapiens (Human)
Q96R67;OR4CC_HUMAN;reviewed;Olfactory receptor 4C12 (Olfactory receptor OR11-259);OR4C12;Homo sapiens (Human)
Q8NGL9;OR4CG_HUMAN;reviewed;Olfactory receptor 4C16 (Olfactory receptor OR11-135);OR4C16;Homo sapiens (Human)
P58180;OR4D2_HUMAN;reviewed;Olfactory receptor 4D2 (B-lymphocyte membrane protein BC2009) (Olfactory receptor OR17-24);OR4D2;Homo sapiens (Human)
Q8NGE8;OR4D9_HUMAN;reviewed;Olfactory receptor 4D9 (Olfactory receptor OR11-253);OR4D9;Homo sapiens (Human)
Q8NGI9;OR5A2_HUMAN;reviewed;Olfactory receptor 5A2 (Olfactory receptor OR11-248);OR5A2;Homo sapiens (Human)
Q9NZP0;OR6C3_HUMAN;reviewed;Olfactory receptor 6C3 (HSA8);OR6C3;Homo sapiens (Human)
Q8NGC5;OR6J1_HUMAN;reviewed;Olfactory receptor 6J1 (Olfactory receptor 6J2);OR6J1 OR6J2;Homo sapiens (Human)
Q8NGY2;OR6K2_HUMAN;reviewed;Olfactory receptor 6K2 (Olfactory receptor OR1-17);OR6K2;Homo sapiens (Human)
Q8NGY5;OR6N1_HUMAN;reviewed;Olfactory receptor 6N1;OR6N1;Homo sapiens (Human)
Q8NGQ2;OR6Q1_HUMAN;reviewed;Olfactory receptor 6Q1 (Olfactory receptor OR11-226);OR6Q1;Homo sapiens (Human)
O76100;OR7AA_HUMAN;reviewed;Olfactory receptor 7A10 (OST027) (Olfactory receptor OR19-18);OR7A10;Homo sapiens (Human)
Q96RA2;OR7D2_HUMAN;reviewed;Olfactory receptor 7D2 (HTPCRH03) (Olfactory receptor 19-4) (OR19-4) (Olfactory receptor OR19-10);OR7D2;Homo sapiens (Human)
Q96RC9;OR8B4_HUMAN;reviewed;Olfactory receptor 8B4 (Olfactory receptor OR11-315);OR8B4 OR8B4P;Homo sapiens (Human)
Q8NGU1;OR9A1_HUMAN;reviewed;Putative olfactory receptor 9A1 (HSHTPRX06);OR9A1P OR9A1;Homo sapiens (Human)
Q8NGU2;OR9A4_HUMAN;reviewed;Olfactory receptor 9A4 (Olfactory receptor OR7-1);OR9A4;Homo sapiens (Human)
P0C7N8;OR9G9_HUMAN;reviewed;Olfactory receptor 9G9;OR9G9;Homo sapiens (Human)
Q8NGQ5;OR9Q1_HUMAN;reviewed;Olfactory receptor 9Q1;OR9Q1;Homo sapiens (Human)
Q53FV1;ORML2_HUMAN;reviewed;ORM1-like protein 2 (Adoplin-2);ORMDL2 HSPC160 MSTP095;Homo sapiens (Human)
Q8N138;ORML3_HUMAN;reviewed;ORM1-like protein 3;ORMDL3;Homo sapiens (Human)
Q9Y619;ORNT1_HUMAN;reviewed;Mitochondrial ornithine transporter 1 (Solute carrier family 25 member 15);SLC25A15 ORNT1 SP1855;Homo sapiens (Human)
Q8NGT0;O13C9_HUMAN;reviewed;Olfactory receptor 13C9 (Olfactory receptor OR9-13);OR13C9;Homo sapiens (Human)
Q8NGT2;O13J1_HUMAN;reviewed;Olfactory receptor 13J1 (Olfactory receptor OR9-2);OR13J1;Homo sapiens (Human)
A6NM03;O2AG2_HUMAN;reviewed;Olfactory receptor 2AG2;OR2AG2 OR2AG2P;Homo sapiens (Human)
A6NMZ5;O4C45_HUMAN;reviewed;Olfactory receptor 4C45;OR4C45;Homo sapiens (Human)
Q8NGJ7;O51A2_HUMAN;reviewed;Olfactory receptor 51A2;OR51A2;Homo sapiens (Human)
Q8NH64;O51A7_HUMAN;reviewed;Olfactory receptor 51A7 (Olfactory receptor OR11-27);OR51A7;Homo sapiens (Human)
Q9H340;O51B6_HUMAN;reviewed;Olfactory receptor 51B6 (Odorant receptor HOR5'beta6);OR51B6;Homo sapiens (Human)
Q8NGK5;O52M1_HUMAN;reviewed;Olfactory receptor 52M1 (Olfactory receptor OR11-11);OR52M1 OR52M1P;Homo sapiens (Human)
Q8NGI2;O52N4_HUMAN;reviewed;Olfactory receptor 52N4 (Olfactory receptor OR11-64);OR52N4;Homo sapiens (Human)
Q8NGH8;O56A4_HUMAN;reviewed;Olfactory receptor 56A4 (Olfactory receptor OR11-49);OR56A4;Homo sapiens (Human)
Q8N127;O5AS1_HUMAN;reviewed;Olfactory receptor 5AS1 (Olfactory receptor OR11-168);OR5AS1;Homo sapiens (Human)
A6NHG9;O5H14_HUMAN;reviewed;Olfactory receptor 5H14;OR5H14;Homo sapiens (Human)
P41146;OPRX_HUMAN;reviewed;Nociceptin receptor (Kappa-type 3 opioid receptor) (KOR-3) (Orphanin FQ receptor);OPRL1 OOR ORL1;Homo sapiens (Human)
P08100;OPSD_HUMAN;reviewed;Rhodopsin (Opsin-2);RHO OPN2;Homo sapiens (Human)
P04001;OPSG_HUMAN;reviewed;Medium-wave-sensitive opsin 1 (Green cone photoreceptor pigment) (Green-sensitive opsin) (GOP);OPN1MW GCP;Homo sapiens (Human)
P30953;OR1E1_HUMAN;reviewed;Olfactory receptor 1E1 (Olfactory receptor 13-66) (OR13-66) (Olfactory receptor 17-2/17-32) (OR17-2) (OR17-32) (Olfactory receptor 1E5) (Olfactory receptor 1E6) (Olfactory receptor 5-85) (OR5-85) (Olfactory receptor OR17-18) (Olfactory receptor-like protein HGMP07I);OR1E1 OR1E5 OR1E6 OR1E9P;Homo sapiens (Human)
Q8WZA6;OR1E3_HUMAN;reviewed;Olfactory receptor 1E3 (Olfactory receptor 17-210) (OR17-210) (Olfactory receptor OR17-7);OR1E3 OR1E3P;Homo sapiens (Human)
Q8NHA8;OR1FC_HUMAN;reviewed;Olfactory receptor 1F12 (Hs6M1-35P);OR1F12 OR1F12P;Homo sapiens (Human)
O60431;OR1I1_HUMAN;reviewed;Olfactory receptor 1I1 (Olfactory receptor 19-20) (OR19-20);OR1I1;Homo sapiens (Human)
Q8NGS2;OR1J2_HUMAN;reviewed;Olfactory receptor 1J2 (HSA5) (HTPCRX15) (OST044) (Olfactory receptor 1J3) (Olfactory receptor 1J5) (Olfactory receptor OR9-19);OR1J2 OR1J3 OR1J5;Homo sapiens (Human)
Q8NGR8;OR1L8_HUMAN;reviewed;Olfactory receptor 1L8 (Olfactory receptor OR9-24);OR1L8;Homo sapiens (Human)
Q15612;OR1Q1_HUMAN;reviewed;Olfactory receptor 1Q1 (OST226) (Olfactory receptor 1Q2) (Olfactory receptor 1Q3) (Olfactory receptor 9-A) (OR9-A) (Olfactory receptor OR9-25) (Olfactory receptor TPCR106);OR1Q1 OR1Q2 OR1Q3;Homo sapiens (Human)
Q9GZK3;OR2B2_HUMAN;reviewed;Olfactory receptor 2B2 (Hs6M1-10) (Olfactory receptor 2B9) (Olfactory receptor 6-1) (OR6-1);OR2B2 OR2B9;Homo sapiens (Human)
Q8NH83;OR4A5_HUMAN;reviewed;Olfactory receptor 4A5 (Olfactory receptor OR11-111);OR4A5;Homo sapiens (Human)
Q6IEV9;OR4CB_HUMAN;reviewed;Olfactory receptor 4C11 (Olfactory receptor OR11-136);OR4C11 OR4C11P;Homo sapiens (Human)
Q8NGP0;OR4CD_HUMAN;reviewed;Olfactory receptor 4C13 (Olfactory receptor OR11-260);OR4C13;Homo sapiens (Human)
Q8NGN0;OR4D5_HUMAN;reviewed;Olfactory receptor 4D5 (Olfactory receptor OR11-276);OR4D5;Homo sapiens (Human)
Q96R69;OR4F4_HUMAN;reviewed;Olfactory receptor 4F4 (HS14a-1-A) (Olfactory receptor OR19-3);OR4F4;Homo sapiens (Human)
Q8NGD4;OR4K1_HUMAN;reviewed;Olfactory receptor 4K1 (Olfactory receptor OR14-19);OR4K1;Homo sapiens (Human)
Q8NGD5;OR4KE_HUMAN;reviewed;Olfactory receptor 4K14 (Olfactory receptor OR14-22);OR4K14;Homo sapiens (Human)
Q8NH43;OR4L1_HUMAN;reviewed;Olfactory receptor 4L1 (Olfactory receptor 4L2) (Olfactory receptor OR14-28);OR4L1 OR4L2P;Homo sapiens (Human)
Q8NGD1;OR4N2_HUMAN;reviewed;Olfactory receptor 4N2 (Olfactory receptor OR14-13) (Olfactory receptor OR14-8);OR4N2;Homo sapiens (Human)
Q8NGL7;OR4P4_HUMAN;reviewed;Olfactory receptor 4P4 (Olfactory receptor 4P3);OR4P4 OR4P3P;Homo sapiens (Human)
Q8NH05;OR4Q3_HUMAN;reviewed;Olfactory receptor 4Q3 (Olfactory receptor 4Q4) (Olfactory receptor OR14-3);OR4Q3 C14orf13 OR4Q4;Homo sapiens (Human)
O60412;OR7C2_HUMAN;reviewed;Olfactory receptor 7C2 (Olfactory receptor 19-18) (OR19-18) (Olfactory receptor 7C3) (Olfactory receptor OR19-22);OR7C2 OR7C3;Homo sapiens (Human)
Q8NG95;OR7G3_HUMAN;reviewed;Olfactory receptor 7G3 (OST085) (Olfactory receptor OR19-9);OR7G3;Homo sapiens (Human)
Q15620;OR8B8_HUMAN;reviewed;Olfactory receptor 8B8 (Olfactory receptor TPCR85) (Olfactory-like receptor JCG8);OR8B8;Homo sapiens (Human)
Q8NGG1;OR8J2_HUMAN;reviewed;Olfactory receptor 8J2;OR8J2 OR8J2P;Homo sapiens (Human)
Q8NH51;OR8K3_HUMAN;reviewed;Olfactory receptor 8K3 (Olfactory receptor OR11-181);OR8K3;Homo sapiens (Human)
Q8NH09;OR8S1_HUMAN;reviewed;Olfactory receptor 8S1;OR8S1;Homo sapiens (Human)
Q8NH87;OR9G1_HUMAN;reviewed;Olfactory receptor 9G1 (Olfactory receptor 9G5) (Olfactory receptor OR11-114);OR9G1 OR9G5;Homo sapiens (Human)
Q9BRQ5;ORAI3_HUMAN;reviewed;Protein orai-3 (Transmembrane protein 142C);ORAI3 TMEM142C;Homo sapiens (Human)
Q12908;NTCP2_HUMAN;reviewed;Ileal sodium/bile acid cotransporter (Apical sodium-dependent bile acid transporter) (ASBT) (Ileal Na(+)/bile acid cotransporter) (Ileal sodium-dependent bile acid transporter) (IBAT) (ISBT) (Na(+)-dependent ileal bile acid transporter) (Sodium/taurocholate cotransporting polypeptide, ileal) (Solute carrier family 10 member 2);SLC10A2 ASBT ISBT NTCP2;Homo sapiens (Human)
Q5PT55;NTCP5_HUMAN;reviewed;Sodium/bile acid cotransporter 5 (Na(+)/bile acid cotransporter 5) (Solute carrier family 10 member 5);SLC10A5;Homo sapiens (Human)
Q16625;OCLN_HUMAN;reviewed;Occludin;OCLN;Homo sapiens (Human)
Q5SWX8;ODR4_HUMAN;reviewed;Protein odr-4 homolog (hODR-4) (LAG1-interacting protein) (Transactivated by transforming growth factor beta protein 1);ODR4 C1orf27 TTG1 TTG1A;Homo sapiens (Human)
O95665;NTR2_HUMAN;reviewed;Neurotensin receptor type 2 (NT-R-2) (NTR2) (Levocabastine-sensitive neurotensin receptor);NTSR2;Homo sapiens (Human)
P03886;NU1M_HUMAN;reviewed;NADH-ubiquinone oxidoreductase chain 1 (EC 1.6.5.3) (NADH dehydrogenase subunit 1);MT-ND1 MTND1 NADH1 ND1;Homo sapiens (Human)
P58181;O10A3_HUMAN;reviewed;Olfactory receptor 10A3 (HTPCRX12) (Olfactory receptor OR11-97);OR10A3;Homo sapiens (Human)
Q8NGS7;O13C8_HUMAN;reviewed;Olfactory receptor 13C8;OR13C8;Homo sapiens (Human)
Q8NG92;O13H1_HUMAN;reviewed;Olfactory receptor 13H1 (Olfactory receptor ORX-1);OR13H1;Homo sapiens (Human)
Q9UGF5;O14J1_HUMAN;reviewed;Olfactory receptor 14J1 (Hs6M1-28) (Olfactory receptor 5U1) (Olfactory receptor OR6-25);OR14J1 OR5U1;Homo sapiens (Human)
Q96R47;O2A14_HUMAN;reviewed;Olfactory receptor 2A14 (OST182) (Olfactory receptor 2A6) (Olfactory receptor OR7-12);OR2A14 OR2A14P OR2A6;Homo sapiens (Human)
Q8NH01;O2T11_HUMAN;reviewed;Olfactory receptor 2T11 (Olfactory receptor OR1-65);OR2T11;Homo sapiens (Human)
Q8NG77;O2T12_HUMAN;reviewed;Olfactory receptor 2T12 (Olfactory receptor OR1-57);OR2T12;Homo sapiens (Human)
Q8NGX2;O2T35_HUMAN;reviewed;Olfactory receptor 2T35 (Olfactory receptor OR1-66);OR2T35;Homo sapiens (Human)
Q8NH70;O4A16_HUMAN;reviewed;Olfactory receptor 4A16 (Olfactory receptor OR11-117);OR4A16;Homo sapiens (Human)
A6NHA9;O4C46_HUMAN;reviewed;Olfactory receptor 4C46;OR4C46;Homo sapiens (Human)
O95013;O4F21_HUMAN;reviewed;Olfactory receptor 4F21;OR4F21 OR4F21P;Homo sapiens (Human)
Q9H339;O51B5_HUMAN;reviewed;Olfactory receptor 51B5 (Odorant receptor HOR5'beta5) (Olfactory receptor OR11-37);OR51B5;Homo sapiens (Human)
Q8TCB6;O51E1_HUMAN;reviewed;Olfactory receptor 51E1 (D-GPCR) (G-protein coupled receptor 164) (Olfactory receptor 52A3) (Prostate-overexpressed G protein-coupled receptor) (Prostate-specific G protein-coupled receptor 2);OR51E1 GPR164 OR51E1P OR52A3P POGR PSGR2;Homo sapiens (Human)
A6NGY5;O51F1_HUMAN;reviewed;Olfactory receptor 51F1;OR51F1 OR51F1P;Homo sapiens (Human)
Q8NGK1;O51G1_HUMAN;reviewed;Olfactory receptor 51G1 (Olfactory receptor 51G3) (Olfactory receptor OR11-29);OR51G1 OR51G3P;Homo sapiens (Human)
Q9H344;O51I2_HUMAN;reviewed;Olfactory receptor 51I2 (Odorant receptor HOR5'beta12) (Olfactory receptor OR11-38);OR51I2;Homo sapiens (Human)
Q9H341;O51M1_HUMAN;reviewed;Olfactory receptor 51M1 (Odorant receptor HOR5'beta7) (Olfactory receptor OR11-40);OR51M1;Homo sapiens (Human)
Q9H2C5;O52A5_HUMAN;reviewed;Olfactory receptor 52A5 (Odorant receptor HOR3'beta5) (Olfactory receptor OR11-33);OR52A5;Homo sapiens (Human)
Q8NGF0;O52B6_HUMAN;reviewed;Olfactory receptor 52B6 (Olfactory receptor OR11-47);OR52B6;Homo sapiens (Human)
Q8NGH9;O52E4_HUMAN;reviewed;Olfactory receptor 52E4 (Olfactory receptor OR11-55);OR52E4;Homo sapiens (Human)
Q8NGJ2;O52H1_HUMAN;reviewed;Olfactory receptor 52H1 (Olfactory receptor OR11-45);OR52H1;Homo sapiens (Human)
Q8NGK3;O52K2_HUMAN;reviewed;Olfactory receptor 52K2 (Olfactory receptor OR11-7);OR52K2;Homo sapiens (Human)
Q8NGI0;O52N2_HUMAN;reviewed;Olfactory receptor 52N2 (Olfactory receptor OR11-57);OR52N2;Homo sapiens (Human)
P0C7T3;O56A5_HUMAN;reviewed;Olfactory receptor 56A5;OR56A5 OR56A5P;Homo sapiens (Human)
Q8NGF4;O5AP2_HUMAN;reviewed;Olfactory receptor 5AP2;OR5AP2;Homo sapiens (Human)
A6NJZ3;O6C65_HUMAN;reviewed;Olfactory receptor 6C65;OR6C65;Homo sapiens (Human)
Q96EP9;NTCP4_HUMAN;reviewed;Sodium/bile acid cotransporter 4 (Na(+)/bile acid cotransporter 4) (Solute carrier family 10 member 4);SLC10A4;Homo sapiens (Human)
P03897;NU3M_HUMAN;reviewed;NADH-ubiquinone oxidoreductase chain 3 (EC 1.6.5.3) (NADH dehydrogenase subunit 3);MT-ND3 MTND3 NADH3 ND3;Homo sapiens (Human)
P03923;NU6M_HUMAN;reviewed;NADH-ubiquinone oxidoreductase chain 6 (EC 1.6.5.3) (NADH dehydrogenase subunit 6);MT-ND6 MTND6 NADH6 ND6;Homo sapiens (Human)
Q8NGE5;O10A7_HUMAN;reviewed;Olfactory receptor 10A7 (Olfactory receptor OR12-6);OR10A7;Homo sapiens (Human)
Q8NGY7;O10J6_HUMAN;reviewed;Putative olfactory receptor 10J6;OR10J6P OR10J6;Homo sapiens (Human)
Q8NGQ4;O10Q1_HUMAN;reviewed;Olfactory receptor 10Q1 (Olfactory receptor OR11-233);OR10Q1;Homo sapiens (Human)
Q8NGX3;O10T2_HUMAN;reviewed;Olfactory receptor 10T2 (Olfactory receptor OR1-3);OR10T2;Homo sapiens (Human)
Q8NH95;O13C6_HUMAN;reviewed;Putative olfactory receptor 13C6 (Olfactory receptor, family 13, subfamily C, member 6 pseudogene) (Olfactory receptor, family 13, subfamily C, member 7 pseudogene) (Putative olfactory receptor 13C7);OR13C6P;Homo sapiens (Human)
Q8NHC6;O14L1_HUMAN;reviewed;Putative olfactory receptor 14L1 (Putative olfactory receptor 5AV1);OR14L1P OR5AV1P;Homo sapiens (Human)
A4D2G3;O2A25_HUMAN;reviewed;Olfactory receptor 2A25 (Olfactory receptor 2A27);OR2A25 OR2A25P OR2A27;Homo sapiens (Human)
Q8NGE2;O2AP1_HUMAN;reviewed;Olfactory receptor 2AP1 (Olfactory receptor OR12-9);OR2AP1 OR2AP1P;Homo sapiens (Human)
Q8NGZ9;O2T10_HUMAN;reviewed;Olfactory receptor 2T10 (Olfactory receptor OR1-64);OR2T10;Homo sapiens (Human)
Q8NH04;O2T27_HUMAN;reviewed;Olfactory receptor 2T27 (Olfactory receptor OR1-67);OR2T27;Homo sapiens (Human)
Q8NGX1;O2T34_HUMAN;reviewed;Olfactory receptor 2T34 (Olfactory receptor OR1-63);OR2T34;Homo sapiens (Human)
Q8NH61;O51F2_HUMAN;reviewed;Olfactory receptor 51F2 (Olfactory receptor OR11-23);OR51F2;Homo sapiens (Human)
Q8NH89;O5AK3_HUMAN;reviewed;Putative olfactory receptor 5AK3;OR5AK3P OR5AK3;Homo sapiens (Human)
Q8NGI8;O5AN1_HUMAN;reviewed;Olfactory receptor 5AN1 (Olfactory receptor OR11-244);OR5AN1;Homo sapiens (Human)
Q8NGC0;O5AU1_HUMAN;reviewed;Olfactory receptor 5AU1 (Olfactory receptor OR14-38);OR5AU1;Homo sapiens (Human)
A6NCV1;O6C74_HUMAN;reviewed;Olfactory receptor 6C74;OR6C74;Homo sapiens (Human)
Q9BQT8;ODC_HUMAN;reviewed;Mitochondrial 2-oxodicarboxylate carrier (Solute carrier family 25 member 21);SLC25A21 ODC;Homo sapiens (Human)
Q9Y585;OR1A2_HUMAN;reviewed;Olfactory receptor 1A2 (Olfactory receptor 17-6) (OR17-6) (Olfactory receptor OR17-10);OR1A2;Homo sapiens (Human)
Q15619;OR1C1_HUMAN;reviewed;Olfactory receptor 1C1 (Olfactory receptor OR1-42) (Olfactory receptor TPCR27);OR1C1;Homo sapiens (Human)
P58170;OR1D5_HUMAN;reviewed;Olfactory receptor 1D5 (Olfactory receptor 17-31) (OR17-31);OR1D5;Homo sapiens (Human)
O43749;OR1F1_HUMAN;reviewed;Olfactory receptor 1F1 (Olfactory receptor 16-35) (OR16-35) (Olfactory receptor 1F10) (Olfactory receptor 1F4) (Olfactory receptor 1F5) (Olfactory receptor 1F6) (Olfactory receptor 1F7) (Olfactory receptor 1F8) (Olfactory receptor 1F9) (Olfactory receptor OR16-4);OR1F1 OLFMF OR1F10 OR1F4 OR1F5 OR1F6 OR1F7 OR1F8 OR1F9;Homo sapiens (Human)
Q8NGS3;OR1J1_HUMAN;reviewed;Olfactory receptor 1J1 (Olfactory receptor OR9-18);OR1J1;Homo sapiens (Human)
Q8NH93;OR1L3_HUMAN;reviewed;Olfactory receptor 1L3 (Olfactory receptor 9-D) (OR9-D) (Olfactory receptor OR9-28);OR1L3;Homo sapiens (Human)
Q8NGR9;OR1N2_HUMAN;reviewed;Olfactory receptor 1N2 (Olfactory receptor OR9-23);OR1N2;Homo sapiens (Human)
P59922;OR2B8_HUMAN;reviewed;Putative olfactory receptor 2B8 (Hs6M1-29P);OR2B8P OR2B8;Homo sapiens (Human)
Q8NGH3;OR2D3_HUMAN;reviewed;Olfactory receptor 2D3 (Olfactory receptor OR11-89);OR2D3;Homo sapiens (Human)
Q5TZ20;OR2G6_HUMAN;reviewed;Olfactory receptor 2G6;OR2G6;Homo sapiens (Human)
Q9GZK6;OR2J1_HUMAN;reviewed;Olfactory receptor 2J1 (Hs6M1-4) (Olfactory receptor 6-5) (OR6-5);OR2J1 OR2J1P;Homo sapiens (Human)
Q8NH16;OR2L2_HUMAN;reviewed;Olfactory receptor 2L2 (HTPCRH07) (Olfactory receptor 2L12) (Olfactory receptor 2L4);OR2L2 OR2L12 OR2L4P;Homo sapiens (Human)
Q96R28;OR2M2_HUMAN;reviewed;Olfactory receptor 2M2 (OST423);OR2M2;Homo sapiens (Human)
A3KFT3;OR2M5_HUMAN;reviewed;Olfactory receptor 2M5;OR2M5 OR2M5P;Homo sapiens (Human)
Q8NH00;OR2T4_HUMAN;reviewed;Olfactory receptor 2T4 (Olfactory receptor OR1-60);OR2T4;Homo sapiens (Human)
A6NH00;OR2T8_HUMAN;reviewed;Olfactory receptor 2T8;OR2T8 OR2T8P;Homo sapiens (Human)
A6NFC9;OR2W5_HUMAN;reviewed;Putative olfactory receptor 2W5;OR2W5 OR2W5P;Homo sapiens (Human)
Q8NGC2;OR4E2_HUMAN;reviewed;Olfactory receptor 4E2 (Olfactory receptor OR14-42);OR4E2;Homo sapiens (Human)
Q8NGJ0;OR5A1_HUMAN;reviewed;Olfactory receptor 5A1 (OST181) (Olfactory receptor OR11-249);OR5A1 OR5A1P;Homo sapiens (Human)
Q96R08;OR5BC_HUMAN;reviewed;Olfactory receptor 5B12 (Olfactory receptor 5B16) (Olfactory receptor OR11-241);OR5B12 OR5B12P OR5B16;Homo sapiens (Human)
Q8NGL4;OR5DD_HUMAN;reviewed;Olfactory receptor 5D13 (Olfactory receptor OR11-142) (Olfactory receptor OR11-148);OR5D13;Homo sapiens (Human)
O95221;OR5F1_HUMAN;reviewed;Olfactory receptor 5F1 (Olfactory receptor 11-10) (OR11-10) (Olfactory receptor OR11-167);OR5F1;Homo sapiens (Human)
P0DN80;OR5H8_HUMAN;reviewed;Olfactory receptor 5H8 (Olfactory receptor 5H8 pseudogene) (Olfactory receptor OR3-7);OR5H8 OR5H8P;Homo sapiens (Human)
Q8NH18;OR5J2_HUMAN;reviewed;Olfactory receptor 5J2 (Olfactory receptor OR11-266);OR5J2;Homo sapiens (Human)
A6NET4;OR5K3_HUMAN;reviewed;Olfactory receptor 5K3;OR5K3;Homo sapiens (Human)
Q8NGL0;OR5L2_HUMAN;reviewed;Olfactory receptor 5L2 (HTPCRX16) (Olfactory receptor OR11-153);OR5L2;Homo sapiens (Human)
Q8NGP6;OR5M8_HUMAN;reviewed;Olfactory receptor 5M8 (Olfactory receptor OR11-194);OR5M8;Homo sapiens (Human)
Q96RB7;OR5MB_HUMAN;reviewed;Olfactory receptor 5M11;OR5M11;Homo sapiens (Human)
Q8NGG2;OR5T2_HUMAN;reviewed;Olfactory receptor 5T2 (Olfactory receptor OR11-177);OR5T2;Homo sapiens (Human)
Q9UGF6;OR5V1_HUMAN;reviewed;Olfactory receptor 5V1 (Hs6M1-21) (Olfactory receptor OR6-26);OR5V1;Homo sapiens (Human)
O95222;OR6A2_HUMAN;reviewed;Olfactory receptor 6A2 (Olfactory receptor 11-55) (OR11-55) (Olfactory receptor 6A1) (Olfactory receptor OR11-83) (hP2 olfactory receptor);OR6A2 OR6A1 OR6A2P;Homo sapiens (Human)
Q6IFH4;OR6B2_HUMAN;reviewed;Olfactory receptor 6B2 (Olfactory receptor OR2-1);OR6B2 OR6B2P;Homo sapiens (Human)
Q96RD1;OR6C1_HUMAN;reviewed;Olfactory receptor 6C1 (OST267);OR6C1;Homo sapiens (Human)
Q8NGZ6;OR6F1_HUMAN;reviewed;Olfactory receptor 6F1 (Olfactory receptor OR1-38);OR6F1;Homo sapiens (Human)
Q8NGY3;OR6K3_HUMAN;reviewed;Olfactory receptor 6K3 (Olfactory receptor OR1-18);OR6K3;Homo sapiens (Human)
Q8NH40;OR6S1_HUMAN;reviewed;Olfactory receptor 6S1 (Olfactory receptor OR14-37);OR6S1;Homo sapiens (Human)
O76099;OR7C1_HUMAN;reviewed;Olfactory receptor 7C1 (Olfactory receptor 7C4) (Olfactory receptor OR19-16) (Olfactory receptor TPCR86);OR7C1 OR7C4;Homo sapiens (Human)
Q8NGA0;OR7G1_HUMAN;reviewed;Olfactory receptor 7G1 (Olfactory receptor 19-15) (OR19-15) (Olfactory receptor OR19-8);OR7G1 OR7G1P;Homo sapiens (Human)
Q8NGG8;OR8B3_HUMAN;reviewed;Olfactory receptor 8B3 (Olfactory receptor OR11-311);OR8B3;Homo sapiens (Human)
Q8NGG6;OR8BC_HUMAN;reviewed;Olfactory receptor 8B12 (Olfactory receptor OR11-317);OR8B12;Homo sapiens (Human)
